Time,Altitude,Azimuth,Elevation
2026-05-19 06:09:57.227115+00:00,100.10000006569084,166.45832114157088,3.029105524697771
2026-05-19 06:09:58.567113+00:00,99.3956453487128,166.4225785825065,3.1164470793727195
2026-05-19 06:09:59.907111+00:00,98.69080104906205,166.38599074193905,3.2047898317708516
2026-05-19 06:10:01.247109+00:00,97.98822505652905,166.34851011480043,3.29436444341606
2026-05-19 06:10:02.587107+00:00,97.28475040349551,166.31011701083276,3.3849957479917143
2026-05-19 06:10:03.927105+00:00,96.58380282618012,166.27075595789256,3.4769706913844285
2026-05-19 06:10:05.267103+00:00,95.88245293218456,166.23040208348698,3.5701307159303686
2026-05-19 06:10:06.607101+00:00,95.18186690703686,166.18900783414665,3.6646096916407207
2026-05-19 06:10:07.947099+00:00,94.48225632349495,166.14652734564459,3.760477712637627
2026-05-19 06:10:09.287097+00:00,93.78325974760949,166.1029162047605,3.8577653405728944
2026-05-19 06:10:10.627095+00:00,93.08397076598462,166.05812967042039,3.956462355401211
2026-05-19 06:10:11.967093+00:00,92.38723864853569,166.01209957243907,4.056852447130128
2026-05-19 06:10:13.307091+00:00,91.69060526355356,165.9647842521697,4.158813620224672
2026-05-19 06:10:14.647089+00:00,90.99381331352983,165.91612644189127,4.26239368208402
2026-05-19 06:10:15.987087+00:00,90.2988014931474,165.86605268770882,4.36782446866901
2026-05-19 06:10:17.327085+00:00,89.60464941542875,165.8145024023338,4.4751128013718855
2026-05-19 06:10:18.667083+00:00,88.910162608332,165.76141287852533,4.584241540750823
2026-05-19 06:10:20.007082+00:00,88.21763857160695,165.70669438147854,4.6954956786207385
2026-05-19 06:10:21.347080+00:00,87.52562121650111,165.65027753501,4.808846805782189
2026-05-19 06:10:22.687078+00:00,86.834026416081,165.59207859491312,4.92438710620759
2026-05-19 06:10:24.027076+00:00,86.14335346000455,165.53200376884183,5.042268436812707
2026-05-19 06:10:25.367074+00:00,85.45382816997356,165.4699552782439,5.162627222381612
2026-05-19 06:10:26.707072+00:00,84.7646770936409,165.40583716173944,5.285512613888396
2026-05-19 06:10:28.047070+00:00,84.0768201002786,165.339531862846,5.411141904518025
2026-05-19 06:10:29.387068+00:00,83.38957861646544,165.27092929645391,5.539587430498252
2026-05-19 06:10:30.727066+00:00,82.70323024135176,165.19990147936267,5.671022773314029
2026-05-19 06:10:32.067064+00:00,82.01776702464093,165.12631457555563,5.805604089404911
2026-05-19 06:10:33.407062+00:00,81.3332408223711,165.0500261112668,5.943503682378462
2026-05-19 06:10:34.747060+00:00,80.64955130443629,164.97088197578148,6.084889323967533
2026-05-19 06:10:36.087058+00:00,79.96706325065252,164.8887148712904,6.229992278653441
2026-05-19 06:10:37.427056+00:00,79.28543505872507,164.80335000275352,6.378978765811459
2026-05-19 06:10:38.767054+00:00,78.60490673812758,164.71459479843747,6.5320946907690765
2026-05-19 06:10:40.107052+00:00,77.92536079697031,164.62224556623983,6.689560761323061
2026-05-19 06:10:41.447050+00:00,77.2469957540119,164.5260777679391,6.851652190404646
2026-05-19 06:10:42.787048+00:00,76.56983069024608,164.42585342979316,7.0186424691974985
2026-05-19 06:10:44.127046+00:00,75.89380504289642,164.32131535805547,7.1908131657486205
2026-05-19 06:10:45.467044+00:00,75.2189985889569,164.2121831443858,7.368485448798379
2026-05-19 06:10:46.807042+00:00,74.54556422163174,164.09815246116818,7.552017563877525
